program_id,program_name,field_tags,mentor_id,mentor_name,expertise_tags,languages,education_background,years_experience,institution_id,institution_name,overall_ranking
535,Education,Information Technology;Education,565,Iris Williams,Computer Science;Artificial Intelligence;International Law;Data Science,Mandarin;Spanish,PhD,5,18,Monash University,360
535,Education,Information Technology;Education,566,Aarav Martin,Psychology;Public Health,Russian;Indonesian;Japanese,Master,17,18,Monash University,360
535,Education,Information Technology;Education,567,Maya Ahmed,Sustainable Design;Business;Environmental Science;Cybersecurity,Japanese;Hindi;Spanish,Master,15,18,Monash University,360
535,Education,Information Technology;Education,568,Sara Taylor,Business;International Law;Data Science,Japanese;Vietnamese;English,Bachelor,5,18,Monash University,360
535,Education,Information Technology;Education,569,Iris Jones,Data Science;Psychology;Architecture;Ecology,Thai,Mixed,10,18,Monash University,360
535,Education,Information Technology;Education,570,Alice Khan,Banking;Renewable Energy,Vietnamese,PhD,15,18,Monash University,360
535,Education,Information Technology;Education,571,Olivia Wilson,Education;Renewable Energy;Architecture;Data Science,Thai,PhD,6,18,Monash University,360
535,Education,Information Technology;Education,572,Chloe Clark,Law;Sustainable Design;Architecture,Arabic,PhD,15,18,Monash University,360
535,Education,Information Technology;Education,573,Min Hussain,Environmental Science;Information Technology;Business,Nepali,Mixed,15,18,Monash University,360
535,Education,Information Technology;Education,574,Daniel Baker,Business;Public Health,French;Japanese,PhD,6,18,Monash University,360
535,Education,Information Technology;Education,575,Mina Park,Environmental Science;Computer Science;Information Technology,English,Master,10,18,Monash University,360
535,Education,Information Technology;Education,576,Ravi Bianchi,Accounting;Psychology;Nursing,Nepali;Mandarin,PhD,5,18,Monash University,360
535,Education,Information Technology;Education,577,Dinesh Chan,Environmental Science;Marketing,French;Korean;Mandarin,PhD,16,18,Monash University,360
535,Education,Information Technology;Education,578,Jorge Taylor,Information Technology;Finance,Russian;Korean,Bachelor,9,18,Monash University,360
535,Education,Information Technology;Education,579,Lara Trivedi,Architecture;Artificial Intelligence;Data Science,Thai;English,Bachelor,18,18,Monash University,360
535,Education,Information Technology;Education,580,Kim Martinez,Ecology;Marketing,Mandarin;English,Bachelor,16,18,Monash University,360
535,Education,Information Technology;Education,581,Noor Gupta,International Law;Marketing,Hindi,PhD,1,18,Monash University,360
535,Education,Information Technology;Education,582,Nguyen Lee,Sustainable Design;Banking,Arabic;Urdu;Vietnamese,Mixed,5,18,Monash University,360
535,Education,Information Technology;Education,583,Dinesh Rahman,Psychology;Artificial Intelligence;Banking;Engineering,Hindi;Japanese,Master,10,18,Monash University,360
535,Education,Information Technology;Education,584,Emma Brown,Marketing;Banking,Nepali,Bachelor,13,18,Monash University,360
535,Education,Information Technology;Education,585,Dinesh Tan,Information Technology;Computer Science;Artificial Intelligence;Ecology,Vietnamese;Spanish,Bachelor,8,18,Monash University,360
535,Education,Information Technology;Education,586,Zara Clark,Engineering;Environmental Science;Accounting,Urdu,Master,14,18,Monash University,360
535,Education,Information Technology;Education,587,Ravi Nguyen,Information Technology;Business;Ecology;Architecture,Thai,Bachelor,4,18,Monash University,360
535,Education,Information Technology;Education,588,Maya Davis,Data Science;International Law,Hindi;Nepali;Japanese,PhD,11,18,Monash University,360
535,Education,Information Technology;Education,589,Isha Tan,Computer Science;Data Science;Artificial Intelligence;Accounting,Urdu;Japanese;Italian,Bachelor,14,18,Monash University,360
535,Education,Information Technology;Education,590,Elena Anderson,Design;Finance;Film;Information Technology,Hindi;French,PhD,17,18,Monash University,360
535,Education,Information Technology;Education,591,Emma Martin,Finance;Film,Indonesian;Vietnamese,PhD,13,18,Monash University,360
535,Education,Information Technology;Education,592,Liam Brown,Law;Information Technology,Russian;Thai,PhD,18,18,Monash University,360
535,Education,Information Technology;Education,593,Isha Trivedi,Data Science;Banking;Marketing,Spanish;French;Urdu,Mixed,13,18,Monash University,360
535,Education,Information Technology;Education,594,Nora Hernandez,Information Technology;Computer Science,Mandarin;Hindi,Master,17,18,Monash University,360
535,Education,Information Technology;Education,595,Zara Kaur,Cybersecurity;Sustainable Design;Artificial Intelligence;Computer Science,Japanese;French,Master,15,18,Monash University,360
535,Education,Information Technology;Education,596,David Nguyen,Finance;Artificial Intelligence,Vietnamese,Mixed,2,18,Monash University,360
535,Education,Information Technology;Education,597,Maria Liu,Public Health;Architecture;Banking,Arabic,Mixed,12,18,Monash University,360
535,Education,Information Technology;Education,598,Priya Miller,Education;Cybersecurity;Data Science;Artificial Intelligence,Arabic,Bachelor,12,18,Monash University,360
535,Education,Information Technology;Education,599,Chloe Martin,Banking;Psychology;Marketing;Accounting,German;Vietnamese;Mandarin,Bachelor,11,18,Monash University,360
535,Education,Information Technology;Education,600,Luca Johnson,Ecology;Architecture;Renewable Energy;Education,Thai;Vietnamese;Hindi,Bachelor,18,18,Monash University,360
535,Education,Information Technology;Education,601,Suraj Kaur,Ecology;Architecture;Law,Italian;Urdu;Spanish,Master,5,18,Monash University,360
535,Education,Information Technology;Education,602,Anh Chan,Artificial Intelligence;Ecology,Nepali,Master,17,18,Monash University,360
535,Education,Information Technology;Education,603,Olivia Choi,Environmental Science;Information Technology;Engineering,Italian;Indonesian;Nepali,Bachelor,17,18,Monash University,360
535,Education,Information Technology;Education,604,Sofia Le,Business;Nursing,Urdu;Hindi;Mandarin,Bachelor,8,18,Monash University,360
535,Education,Information Technology;Education,605,Jacob Green,Cybersecurity;Film;Artificial Intelligence,Korean;German,PhD,4,18,Monash University,360
535,Education,Information Technology;Education,606,Chloe Sanchez,Computer Science;Engineering;Cybersecurity;Renewable Energy,Urdu,Bachelor,5,18,Monash University,360
535,Education,Information Technology;Education,607,Aiden Rossi,Computer Science;Law,Korean;Hindi;French,Bachelor,10,18,Monash University,360
535,Education,Information Technology;Education,608,Lucas Huang,Film;Engineering,French,Master,4,18,Monash University,360
535,Education,Information Technology;Education,609,Priya Taylor,International Law;Accounting;Business,Mandarin;French;Spanish,Bachelor,18,18,Monash University,360
535,Education,Information Technology;Education,610,Soojin Lopez,Sustainable Design;Psychology;Environmental Science;Renewable Energy,Russian,Master,17,18,Monash University,360
535,Education,Information Technology;Education,611,Eli Nakamura,Nursing;Design;Architecture,Nepali;English;Russian,Master,13,18,Monash University,360
535,Education,Information Technology;Education,612,Levi Ivanov,Accounting;Design,German;Nepali,Bachelor,3,18,Monash University,360
535,Education,Information Technology;Education,613,Lara Rahman,Film;Data Science,Italian;Japanese;French,Bachelor,2,18,Monash University,360
535,Education,Information Technology;Education,614,Keiko Green,Education;Data Science,Nepali,Bachelor,2,18,Monash University,360
535,Education,Information Technology;Education,615,Owen Baker,Renewable Energy;Public Health;Artificial Intelligence;Architecture,Urdu;Thai,PhD,19,18,Monash University,360
535,Education,Information Technology;Education,616,Ava Wang,Artificial Intelligence;Architecture,Japanese;Korean,PhD,19,18,Monash University,360
535,Education,Information Technology;Education,617,Soojin Bianchi,Film;Law,Arabic,Master,5,18,Monash University,360
535,Education,Information Technology;Education,618,Camila Anderson,Education;Accounting;Engineering;Artificial Intelligence,English;Japanese,Master,19,18,Monash University,360
535,Education,Information Technology;Education,619,Min Green,Business;Sustainable Design,Japanese;Arabic,PhD,14,18,Monash University,360
535,Education,Information Technology;Education,620,Mila Khan,Data Science;Business,Korean;English,Mixed,7,18,Monash University,360
535,Education,Information Technology;Education,621,Daniel Lee,Law;Film;Environmental Science;Business,Japanese;Thai,Bachelor,6,18,Monash University,360
535,Education,Information Technology;Education,622,Ivy Grant,Environmental Science;Marketing;Finance;Cybersecurity,Italian,Bachelor,15,18,Monash University,360
535,Education,Information Technology;Education,623,Emma Smith,Data Science;Law;Ecology;Sustainable Design,Arabic;Russian;Nepali,Mixed,10,18,Monash University,360
535,Education,Information Technology;Education,624,Pavel Rodriguez,Sustainable Design;Architecture;Finance;Nursing,Thai;French;Italian,Mixed,18,18,Monash University,360
535,Education,Information Technology;Education,625,Kai Akhtar,International Law;Engineering;Information Technology;Education,German;French;Arabic,Mixed,14,18,Monash University,360
535,Education,Information Technology;Education,626,Lucia Bianchi,Sustainable Design;International Law;Information Technology;Renewable Energy,Spanish;Hindi,Bachelor,9,18,Monash University,360
535,Education,Information Technology;Education,627,Aarav Davis,Nursing;Education;Finance;Psychology,Japanese,Master,15,18,Monash University,360
535,Education,Information Technology;Education,628,Leah Tan,Public Health;Marketing;Psychology;Renewable Energy,English;Vietnamese;Indonesian,Mixed,18,18,Monash University,360
535,Education,Information Technology;Education,629,Suraj Ahmed,Law;Finance;Computer Science,English;Nepali,Mixed,19,18,Monash University,360
535,Education,Information Technology;Education,630,Mei Miller,International Law;Environmental Science;Banking,Italian,Master,13,18,Monash University,360
535,Education,Information Technology;Education,631,Jin Lopez,Marketing;Renewable Energy;Public Health,Italian,Mixed,13,18,Monash University,360
535,Education,Information Technology;Education,632,Riya Li,Environmental Science;Cybersecurity;International Law;Artificial Intelligence,Italian;Korean;French,PhD,8,18,Monash University,360
535,Education,Information Technology;Education,633,Jin Grant,Film;Public Health;Artificial Intelligence;Sustainable Design,German;Japanese;Urdu,Mixed,1,18,Monash University,360
535,Education,Information Technology;Education,634,Pavel Ivanov,Business;Ecology;Marketing;Design,Japanese,Mixed,11,18,Monash University,360
535,Education,Information Technology;Education,635,Ibrahim Brown,Accounting;Public Health,Spanish;Korean;Nepali,PhD,2,18,Monash University,360
535,Education,Information Technology;Education,636,Suresh Nguyen,International Law;Accounting;Finance,Korean;Spanish;Hindi,Master,9,18,Monash University,360
535,Education,Information Technology;Education,637,Noor Bianchi,Computer Science;Ecology,Spanish;Thai,Bachelor,18,18,Monash University,360
535,Education,Information Technology;Education,638,Kim Nakamura,Artificial Intelligence;Finance;Nursing;International Law,Mandarin;Indonesian,Mixed,2,18,Monash University,360
535,Education,Information Technology;Education,639,Min Le,Public Health;Engineering;Cybersecurity;Nursing,Hindi;German;French,Master,19,18,Monash University,360
535,Education,Information Technology;Education,640,Maya Martin,Film;Psychology;Public Health,Nepali;Indonesian;English,Bachelor,6,18,Monash University,360
535,Education,Information Technology;Education,641,Sam Patel,Environmental Science;Engineering;Design,Korean;Hindi;French,Bachelor,9,18,Monash University,360
535,Education,Information Technology;Education,642,Rosa Ivanov,Business;Sustainable Design;Renewable Energy;Accounting,Italian,Bachelor,15,18,Monash University,360
535,Education,Information Technology;Education,643,Marcus Taylor,Engineering;Nursing,Mandarin;Indonesian;Arabic,PhD,16,18,Monash University,360
535,Education,Information Technology;Education,644,Owen Khan,Nursing;Cybersecurity;Information Technology;Law,Russian,Mixed,15,18,Monash University,360
535,Education,Information Technology;Education,645,Amir Jones,Marketing;Banking;Film,Urdu;Japanese;Mandarin,PhD,12,18,Monash University,360
535,Education,Information Technology;Education,646,Alice Singh,Renewable Energy;Banking;Environmental Science;Data Science,Indonesian,Master,12,18,Monash University,360
