program_id,program_name,field_tags,mentor_id,mentor_name,expertise_tags,languages,education_background,years_experience,institution_id,institution_name,overall_ranking,pred_label_match
23,Information Technology,Public Health;Information Technology,183,Eli Patel,Ecology;Finance;Law,German;Japanese;Vietnamese,Mixed,13,1,Australian Catholic University (ACU),103,0.3568
23,Information Technology,Public Health;Information Technology,563,Arjun Xu,Accounting;Engineering,Urdu;Russian,Bachelor,15,1,Australian Catholic University (ACU),103,0.3567
23,Information Technology,Public Health;Information Technology,731,Anh Smith,Psychology;Artificial Intelligence;Computer Science;Film,Thai;Nepali;Urdu,Mixed,14,1,Australian Catholic University (ACU),103,0.3563
23,Information Technology,Public Health;Information Technology,406,Nguyen Sanchez,Nursing;Finance,Mandarin;Russian,Bachelor,13,1,Australian Catholic University (ACU),103,0.3561
23,Information Technology,Public Health;Information Technology,73,Dinesh Hernandez,Psychology;Nursing;International Law;Engineering,Japanese;Italian,Mixed,5,1,Australian Catholic University (ACU),103,0.3559
23,Information Technology,Public Health;Information Technology,595,Zara Kaur,Cybersecurity;Sustainable Design;Artificial Intelligence;Computer Science,Japanese;French,Master,15,1,Australian Catholic University (ACU),103,0.3558
23,Information Technology,Public Health;Information Technology,148,Keiko Trivedi,Design;International Law;Psychology,Indonesian,Bachelor,12,1,Australian Catholic University (ACU),103,0.3555
23,Information Technology,Public Health;Information Technology,402,Anh Ng,Accounting;Computer Science;Renewable Energy;Architecture,Urdu;Mandarin;Italian,Bachelor,1,1,Australian Catholic University (ACU),103,0.3555
23,Information Technology,Public Health;Information Technology,366,Pavel Ahmed,Nursing;Engineering,German,Mixed,18,1,Australian Catholic University (ACU),103,0.3547
23,Information Technology,Public Health;Information Technology,400,Lucas Nakamura,Engineering;Nursing,Italian;Russian;Urdu,Master,10,1,Australian Catholic University (ACU),103,0.3547
23,Information Technology,Public Health;Information Technology,643,Marcus Taylor,Engineering;Nursing,Mandarin;Indonesian;Arabic,PhD,16,1,Australian Catholic University (ACU),103,0.3547
23,Information Technology,Public Health;Information Technology,634,Pavel Ivanov,Business;Ecology;Marketing;Design,Japanese,Mixed,11,1,Australian Catholic University (ACU),103,0.354
23,Information Technology,Public Health;Information Technology,732,Pavel Ahmed,Nursing;Marketing;Artificial Intelligence;Renewable Energy,French;Urdu,Bachelor,13,1,Australian Catholic University (ACU),103,0.354
23,Information Technology,Public Health;Information Technology,38,Mei Fernandez,Banking;Renewable Energy,German;Russian;English,PhD,7,1,Australian Catholic University (ACU),103,0.3538
23,Information Technology,Public Health;Information Technology,570,Alice Khan,Banking;Renewable Energy,Vietnamese,PhD,15,1,Australian Catholic University (ACU),103,0.3538
23,Information Technology,Public Health;Information Technology,561,Mateo Ali,Finance;Sustainable Design;Psychology,Mandarin;Korean,Bachelor,5,1,Australian Catholic University (ACU),103,0.3534
23,Information Technology,Public Health;Information Technology,142,Emma Omar,Film;Education;Accounting;Artificial Intelligence,Arabic;German;Vietnamese,PhD,7,1,Australian Catholic University (ACU),103,0.3532
23,Information Technology,Public Health;Information Technology,67,Suraj Yang,Computer Science;Ecology;Architecture,Arabic;Nepali;Korean,Bachelor,6,1,Australian Catholic University (ACU),103,0.353
23,Information Technology,Public Health;Information Technology,30,Hannah Garcia,Architecture;Law,Thai;Urdu;Arabic,Mixed,16,1,Australian Catholic University (ACU),103,0.3527
23,Information Technology,Public Health;Information Technology,50,Rosa Brown,Law;Engineering;Ecology;Artificial Intelligence,Thai;Nepali,Mixed,18,1,Australian Catholic University (ACU),103,0.3527
23,Information Technology,Public Health;Information Technology,151,Alice Miller,Law;Architecture,Korean;Italian;Hindi,PhD,11,1,Australian Catholic University (ACU),103,0.3527
23,Information Technology,Public Health;Information Technology,718,Chloe Omar,Law;Architecture,Hindi,Master,13,1,Australian Catholic University (ACU),103,0.3527
23,Information Technology,Public Health;Information Technology,226,Iris Park,Psychology;Architecture;Education,German,Mixed,18,1,Australian Catholic University (ACU),103,0.3522
23,Information Technology,Public Health;Information Technology,227,Alex Ahmed,Data Science;Film;Artificial Intelligence;Architecture,Italian;Indonesian,PhD,5,1,Australian Catholic University (ACU),103,0.3516
23,Information Technology,Public Health;Information Technology,357,Qiang Campbell,Banking;Sustainable Design;Accounting;Artificial Intelligence,Japanese,Bachelor,17,1,Australian Catholic University (ACU),103,0.3515
23,Information Technology,Public Health;Information Technology,158,David Xu,Ecology;Finance;Sustainable Design,Indonesian,Bachelor,17,1,Australian Catholic University (ACU),103,0.3507
23,Information Technology,Public Health;Information Technology,606,Chloe Sanchez,Computer Science;Engineering;Cybersecurity;Renewable Energy,Urdu,Bachelor,5,1,Australian Catholic University (ACU),103,0.3507
23,Information Technology,Public Health;Information Technology,408,Lara Kaur,Nursing;Banking;International Law;Accounting,Spanish;Italian;Nepali,Mixed,12,1,Australian Catholic University (ACU),103,0.3505
23,Information Technology,Public Health;Information Technology,51,Karan Gupta,Psychology;Marketing;Law,Indonesian,PhD,2,1,Australian Catholic University (ACU),103,0.3504
23,Information Technology,Public Health;Information Technology,282,Noor Johnson,Marketing;Nursing;Artificial Intelligence,Korean;Arabic;English,PhD,19,1,Australian Catholic University (ACU),103,0.3502
23,Information Technology,Public Health;Information Technology,698,Evelyn Rahman,Architecture;Engineering,Hindi;Indonesian,Mixed,2,1,Australian Catholic University (ACU),103,0.3501
23,Information Technology,Public Health;Information Technology,412,Arjun Li,Design;Banking;Finance,Korean;Vietnamese;Italian,Bachelor,19,1,Australian Catholic University (ACU),103,0.3495
23,Information Technology,Public Health;Information Technology,710,Emma Clark,Marketing;Sustainable Design;Film;Finance,Russian;Vietnamese,Mixed,4,1,Australian Catholic University (ACU),103,0.3495
23,Information Technology,Public Health;Information Technology,204,Jorge Taylor,Cybersecurity;Public Health;Banking;Nursing,Vietnamese;English;Hindi,Master,17,1,Australian Catholic University (ACU),103,0.3493
23,Information Technology,Public Health;Information Technology,712,Anya Kim,Renewable Energy;Artificial Intelligence;Nursing,Japanese;Arabic;German,Master,9,1,Australian Catholic University (ACU),103,0.3491
23,Information Technology,Public Health;Information Technology,473,Ibrahim Sanchez,Cybersecurity;Computer Science;Sustainable Design,Japanese;Vietnamese;Spanish,Mixed,18,1,Australian Catholic University (ACU),103,0.3488
23,Information Technology,Public Health;Information Technology,485,Hiroshi Trivedi,Artificial Intelligence;Nursing,Italian;Urdu;Korean,Master,3,1,Australian Catholic University (ACU),103,0.3483
23,Information Technology,Public Health;Information Technology,317,Ana Lee,International Law;Psychology;Accounting,Urdu;Arabic,Bachelor,6,1,Australian Catholic University (ACU),103,0.3482
23,Information Technology,Public Health;Information Technology,252,Lucia Green,Nursing;Marketing,Indonesian,Mixed,4,1,Australian Catholic University (ACU),103,0.3479
23,Information Technology,Public Health;Information Technology,679,Mohammed Park,Marketing;Nursing,Japanese,Mixed,3,1,Australian Catholic University (ACU),103,0.3479
23,Information Technology,Public Health;Information Technology,270,Nadia Hussain,Accounting;Banking;Engineering,Thai,Master,12,1,Australian Catholic University (ACU),103,0.3477
23,Information Technology,Public Health;Information Technology,307,Sara Ahmed,Accounting;Finance;Design,Indonesian,Bachelor,19,1,Australian Catholic University (ACU),103,0.347
23,Information Technology,Public Health;Information Technology,762,Ravi Park,Ecology;Engineering,Russian;Vietnamese,Mixed,1,1,Australian Catholic University (ACU),103,0.3462
23,Information Technology,Public Health;Information Technology,25,Nguyen Patel,Finance;Psychology;Marketing,French;German,PhD,16,1,Australian Catholic University (ACU),103,0.3461
23,Information Technology,Public Health;Information Technology,709,Kai Chan,Banking;Nursing;Engineering;Finance,Urdu,PhD,14,1,Australian Catholic University (ACU),103,0.3458
23,Information Technology,Public Health;Information Technology,17,Grace Ali,Sustainable Design;Ecology,German;Korean,Master,3,1,Australian Catholic University (ACU),103,0.3456
23,Information Technology,Public Health;Information Technology,136,Grace Trivedi,Renewable Energy;Marketing;Nursing,German;English,Mixed,4,1,Australian Catholic University (ACU),103,0.3455
23,Information Technology,Public Health;Information Technology,724,Julia Zhang,Accounting;Banking;Marketing,Vietnamese,Bachelor,11,1,Australian Catholic University (ACU),103,0.3455
23,Information Technology,Public Health;Information Technology,239,Lucas Ivanov,Renewable Energy;Ecology;Sustainable Design,Hindi,Mixed,4,1,Australian Catholic University (ACU),103,0.3454
23,Information Technology,Public Health;Information Technology,107,Keiko Rahman,Psychology;Education;Film,Hindi,Mixed,16,1,Australian Catholic University (ACU),103,0.3442
23,Information Technology,Public Health;Information Technology,85,Ravi Johnson,Cybersecurity;Artificial Intelligence;Education,Nepali;Russian;Korean,PhD,18,1,Australian Catholic University (ACU),103,0.3439
23,Information Technology,Public Health;Information Technology,176,Maria Hussain,Sustainable Design;Renewable Energy;Artificial Intelligence;Architecture,French,Mixed,11,1,Australian Catholic University (ACU),103,0.3431
23,Information Technology,Public Health;Information Technology,294,Leah Fernandez,Finance;Ecology,Hindi;Japanese,Bachelor,9,1,Australian Catholic University (ACU),103,0.3431
23,Information Technology,Public Health;Information Technology,370,Jacob Martinez,Business;Ecology;Nursing,Russian;Hindi,Master,2,1,Australian Catholic University (ACU),103,0.3431
23,Information Technology,Public Health;Information Technology,168,Levi Fisher,Accounting;Artificial Intelligence,Urdu,Mixed,5,1,Australian Catholic University (ACU),103,0.3429
23,Information Technology,Public Health;Information Technology,512,Nora Miller,Accounting;Artificial Intelligence,Italian;Arabic,Master,4,1,Australian Catholic University (ACU),103,0.3429
23,Information Technology,Public Health;Information Technology,467,Liam Xu,Film;Psychology;Computer Science;Renewable Energy,Nepali,Bachelor,6,1,Australian Catholic University (ACU),103,0.3426
23,Information Technology,Public Health;Information Technology,661,Emma Green,Design;Psychology;Artificial Intelligence;Law,Mandarin;French,PhD,8,1,Australian Catholic University (ACU),103,0.3413
23,Information Technology,Public Health;Information Technology,80,Benjamin Jackson,Business;Architecture;Renewable Energy;Psychology,Japanese,Mixed,14,1,Australian Catholic University (ACU),103,0.3404
23,Information Technology,Public Health;Information Technology,552,Aarav Ali,Renewable Energy;Law;Ecology;Design,Vietnamese;Korean;Urdu,Bachelor,2,1,Australian Catholic University (ACU),103,0.3399
23,Information Technology,Public Health;Information Technology,742,Yuki Huang,Renewable Energy;Accounting,German;Indonesian,Bachelor,1,1,Australian Catholic University (ACU),103,0.3395
23,Information Technology,Public Health;Information Technology,583,Dinesh Rahman,Psychology;Artificial Intelligence;Banking;Engineering,Hindi;Japanese,Master,10,1,Australian Catholic University (ACU),103,0.3387
23,Information Technology,Public Health;Information Technology,795,Ava Brown,International Law;Psychology;Ecology,Italian,Bachelor,15,1,Australian Catholic University (ACU),103,0.3383
23,Information Technology,Public Health;Information Technology,11,Nadia Liu,Engineering;Marketing;Architecture,Russian;Arabic;Mandarin,Master,5,1,Australian Catholic University (ACU),103,0.3379
23,Information Technology,Public Health;Information Technology,159,Grace Jackson,International Law;Cybersecurity;Finance,Urdu;French,Master,3,1,Australian Catholic University (ACU),103,0.3378
23,Information Technology,Public Health;Information Technology,286,Noah Chan,Artificial Intelligence;Architecture;Law,Urdu;Japanese,Mixed,15,1,Australian Catholic University (ACU),103,0.3374
23,Information Technology,Public Health;Information Technology,116,Maria Johnson,Artificial Intelligence;Ecology;Law;Nursing,Japanese,Master,10,1,Australian Catholic University (ACU),103,0.3364
23,Information Technology,Public Health;Information Technology,667,Maria Smith,Cybersecurity;Business;Renewable Energy;Artificial Intelligence,Korean;Indonesian;Italian,Mixed,13,1,Australian Catholic University (ACU),103,0.335
